SUVO|104.42|103.53|0.89|0.0085|72871010
SUY|14.01|14.11|-0.1|-0.0071|86497272
SVK|17.81|17.55|0.26|0.0146|199546902
SVL|16.77|15.93|0.84|0.0501|311838126
SWL|5.79|5.76|0.03|0.0052|20718072
SWP|29.02|28.39|0.63|0.0217|347310
SWRR|31.91|32.52|-0.61|-0.0191|1703156823
SWX|51.07|50.01|1.06|0.0208|878520460
SXK|28.24|28.88|-0.64|-0.0227|4780807
SXL|4.57|4.64|-0.07|-0.0153|52200385
SYJ|14.57|14.74|-0.17|-0.0117|19104330
SYS|45.89|42.91|2.98|0.0649|1415503
TAQ|40.55|36.46|4.09|0.1009|280735474
TCB|12.45|13.04|-0.59|-0.0474|1084119009
TCD|22.17|22.52|-0.35|-0.0158|45727874
TCV|47.36|53.96|-6.6|-0.1394|16646811267
TCYU|14.62|13.64|0.98|0.067|3348390342
TDJ|9.01|9.17|-0.16|-0.0178|6833108
TES|8.06|8.74|-0.68|-0.0844|28385079
TESR|96.06|99.1|-3.04|-0.0316|153112889
THCF|20.76|21.24|-0.48|-0.0231|25208372
THT|32.72|34.12|-1.4|-0.0428|33969793
TICR|16.3|16.2|0.1|0.0061|22851259
TJW|15.8|16.31|-0.51|-0.0323|10783004
TKB|96.23|98.95|-2.72|-0.0283|91511
TKK|8.43|9|-0.57|-0.0676|368645029
TKP|145.14|135.47|9.67|0.0666|1867437539
TLCG|40.69|39.81|0.88|0.0216|2628769
TLD|87.48|94.97|-7.49|-0.0856|41996967
TLE|19.76|21.04|-1.28|-0.0648|67680533
TLT|46.57|45.18|1.39|0.0298|81488565
TLW|8.69|8.95|-0.26|-0.0299|2514060490
TLXP|7.96|8.11|-0.15|-0.0188|4996464
TMDU|49.03|49.5|-0.47|-0.0096|155770740
TME|6.43|5.98|0.45|0.07|461819210
TMK|16.09|16.25|-0.16|-0.0099|19774466
TNF|7.43|8.05|-0.62|-0.0834|22142605
TPQ|17.21|16.1|1.11|0.0645|5700070506
TPZ|110.27|112.12|-1.85|-0.0168|1346683016
TQC|14.42|14.65|-0.23|-0.016|113907229
TQN|3|2.97|0.03|0.01|82315483
TQOO|41.21|40.59|0.62|0.015|692536547
TQQW|36.66|37.11|-0.45|-0.0123|252802
TQVQ|11.25|11.17|0.08|0.0071|10229067
TQW|86.95|87.07|-0.12|-0.0014|614831
TSA|12.93|12.89|0.04|0.0031|282658251
TSB|32.32|32.05|0.27|0.0084|3467980588
TSR|7.05|7.81|-0.76|-0.1078|13674880
TSV|32.23|34.08|-1.85|-0.0574|278880976
TSY|74.25|76.74|-2.49|-0.0335|121936549
TTA|15.25|13.76|1.49|0.0977|470029959
TTQ|64.82|60.24|4.58|0.0707|11712729
TTW|11.54|11.45|0.09|0.0078|112841991
TUGJ|59.79|59.71|0.08|0.0013|4021058
TUJ|7.38|8.34|-0.96|-0.1301|105354543
TUTI|22.2|22.3|-0.1|-0.0045|14143776550
TVB|22.49|22.79|-0.3|-0.0133|67294038
TVD|58.33|52.35|5.98|0.1025|17997988
TVL|12.73|12.83|-0.1|-0.0079|54976335
TVR|16.35|16.24|0.11|0.0067|10123312
TWE|6.92|6.43|0.49|0.0708|250601933
TWJ|19.83|20.09|-0.26|-0.0131|4413815658
TXI|30|28.16|1.84|0.0613|31332429
TXV|17.18|16.49|0.69|0.0402|642712
TXW|13.5|13.52|-0.02|-0.0015|780218764
TZA|9.65|9.79|-0.14|-0.0145|822426427
TZL|23.49|23.19|0.3|0.0128|2635429903
TZSN|12.62|14.03|-1.41|-0.1117|184261592
UAPQ|12.13|13.05|-0.92|-0.0758|4928691
UAQ|41.21|38.84|2.37|0.0575|384601841
UBBA|157.82|155.4|2.42|0.0153|9098608
UBWU|5.81|5.07|0.74|0.1274|799015455
UCP|66.07|63.01|3.06|0.0463|954998469
UCQ|12.24|12.16|0.08|0.0065|3025945
UCY|3.5|3.43|0.07|0.02|3958119875
UDD|12.54|12.57|-0.03|-0.0024|450294629
UDFW|122.15|124.7|-2.55|-0.0209|5164036
UDH|17.09|17.04|0.05|0.0029|10879045
UDKD|220.88|252.64|-31.76|-0.1438|464710
UDV|106.74|108.01|-1.27|-0.0119|1218561
UED|21.45|21.17|0.28|0.0131|657604816
UFF|80.47|82.1|-1.63|-0.0203|38177487
UFN|12.81|13.01|-0.2|-0.0156|251006
UFOP|19.36|18.91|0.45|0.0232|8969028
UFP|37.62|37.18|0.44|0.0117|3937004681
UHHP|77.03|81.17|-4.14|-0.0537|211390319
UHND|6.57|4.71|1.86|0.2831|10227080
UIE|65.26|60.71|4.55|0.0697|187170424
UIM|160.42|144.59|15.83|0.0987|4735537
UIRC|14.81|14.2|0.61|0.0412|14191998
UJDU|28.12|28.68|-0.56|-0.0199|5219441418
UJS|82.3|80.31|1.99|0.0242|15520614
UKH|48.54|46.81|1.73|0.0356|11105771
UKN|10.03|10.38|-0.35|-0.0349|1761210
UKP|26.71|27.13|-0.42|-0.0157|274182171
UMA|46.66|46.08|0.58|0.0124|225866882
UMK|47.08|45.5|1.58|0.0336|95358732
UMN|9.43|10.19|-0.76|-0.0806|834461
UNHK|54.52|51.96|2.56|0.047|898809
UOD|10.34|10.6|-0.26|-0.0251|53278030
UOM|94.05|93.74|0.31|0.0033|2639194281
UOS|114.92|114.57|0.35|0.003|5399972
UPA|106.26|102.12|4.14|0.039|98326065
UPF|52.94|51.42|1.52|0.0287|123817454
UPSC|63.22|69.8|-6.58|-0.1041|58359794
UQQC|39.72|40.42|-0.7|-0.0176|1495279
URR|40.98|41.07|-0.09|-0.0022|461866268
USB|72.65|75.66|-3.01|-0.0414|1290216379
USHD|33.78|33.34|0.44|0.013|8528908
USO|8.52|8.17|0.35|0.0411|20351341532
USXV|22.34|20.94|1.4|0.0627|116946
UTO|28.81|29.63|-0.82|-0.0285|85621247
UTPX|45.48|47.84|-2.36|-0.0519|634079905
UU|143.5|140.78|2.72|0.019|108503954
UV|35.07|30.65|4.42|0.126|8675047
UVDD|6.05|6.04|0.01|0.0017|655773305
UVLI|38.4|37.33|1.07|0.0279|300667774
UW|56.39|50.72|5.67|0.1005|92596417
UWGF|21.38|22.05|-0.67|-0.0313|2442927424
UWH|72.02|68.93|3.09|0.0429|16573058
UWI|59.31|58.08|1.23|0.0207|4517946285
UWY|70.65|67.44|3.21|0.0454|1941879134
UXES|57.91|65.71|-7.8|-0.1347|4433984405
UYN|55.61|55.34|0.27|0.0049|40508839
UYQ|30.2|28.86|1.34|0.0444|137106442
UYR|87.83|86.63|1.2|0.0137|315125777
UYS|30.59|32.56|-1.97|-0.0644|59299427
UYX|53.88|51.81|2.07|0.0384|6843839
UYYI|4.19|4.11|0.08|0.0191|4227741
UZAK|36.66|37.32|-0.66|-0.018|131521158
UZKS|8.17|8.79|-0.62|-0.0759|930561996
UZY|57.67|56.52|1.15|0.0199|44675556955
VBNV|19.91|20.22|-0.31|-0.0156|4922510051
VBQ|30.03|29.19|0.84|0.028|13367612
VBU|25.36|25.38|-0.02|-0.0008|199171209
VBX|21.95|21.61|0.34|0.0155|64230248
VCLM|40.57|39.33|1.24|0.0306|147503820
VCVX|4.93|4.84|0.09|0.0183|397621573
VCYC|7.66|8|-0.34|-0.0444|126777231
VDI|26.56|26.44|0.12|0.0045|135658045
VDP|31.83|30.64|1.19|0.0374|238889885
VDR|17.92|18.39|-0.47|-0.0262|13752212
VDV|17.57|17.39|0.18|0.0102|39974234
VF|4.82|4.84|-0.02|-0.0041|4759572
VFA|34.78|39.35|-4.57|-0.1314|14184013
VFJ|32.96|32.37|0.59|0.0179|5857004686
VFP|27.7|26.36|1.34|0.0484|41394160
VGK|31.66|29.07|2.59|0.0818|49961340708
VHG|84.69|91.18|-6.49|-0.0766|551594373
VIBF|48.7|44.35|4.35|0.0893|9043445
VJOI|19.44|21.41|-1.97|-0.1013|125477043
VJP|33.71|33.15|0.56|0.0166|192538635
VKEF|109.05|114.17|-5.12|-0.047|20074397
VKS|30.58|27.1|3.48|0.1138|59219035
VKU|5.51|5.58|-0.07|-0.0127|658981259
VLI|9.27|9.28|-0.01|-0.0011|995287242
VLU|14.74|14.33|0.41|0.0278|9145725
VM|20.37|20.51|-0.14|-0.0069|5764013
VMA|9.85|10.03|-0.18|-0.0183|3364240605
VMAP|24.06|23.66|0.4|0.0166|2150031042
VMD|36.91|37.21|-0.3|-0.0081|12270363
VME|4.22|4.32|-0.1|-0.0237|122463909
VMK|68.46|68.91|-0.45|-0.0066|910077
VMU|7.46|7.39|0.07|0.0094|61760389
VNF|10.2|10.32|-0.12|-0.0118|47709626
VNG|6.51|4.06|2.45|0.3763|9505503
VOB|26.61|24.99|1.62|0.0609|540154709
VOKE|40.32|40.99|-0.67|-0.0166|46872367
VOO|11.27|11.77|-0.5|-0.0444|23576319
VOT|37.17|38|-0.83|-0.0223|974158161
VPE|23.73|23.05|0.68|0.0287|881277941
VPG|18.45|18.63|-0.18|-0.0098|6799903
VPL|11.19|10.17|1.02|0.0912|518673398
VPM|92.04|86.6|5.44|0.0591|39054051
VQIT|8.79|9.14|-0.35|-0.0398|30415280855
VQO|17.9|17.62|0.28|0.0156|10411151
VQPE|13.18|13.47|-0.29|-0.022|39248926
VQV|10.82|10.96|-0.14|-0.0129|12576758
VRD|55.3|53.05|2.25|0.0407|3597013
VRH|16.31|15.22|1.09|0.0668|6224313
VRJ|31.45|30.66|0.79|0.0251|29030644
VRL|7.78|8.07|-0.29|-0.0373|229234924
VRZ|7.82|7.81|0.01|0.0013|11731047
VSM|4.32|4.1|0.22|0.0509|43878483
VTX|100.38|100.29|0.09|0.0009|4240282
VUL|46.73|48.26|-1.53|-0.0327|324256680
VVB|21.33|19.79|1.54|0.0722|188255553
VVH|115.64|124.94|-9.3|-0.0804|125813632
VW|57.16|56.15|1.01|0.0177|89896707
VWA|22.1|21.56|0.54|0.0244|1982868418
VWC|44.6|44.82|-0.22|-0.0049|93887827
VWV|2.48|2.51|-0.03|-0.0121|1824214
VX|7.74|7.77|-0.03|-0.0039|526811006
VXB|42.55|43.39|-0.84|-0.0197|45512956
VXX|94.65|95.63|-0.98|-0.0104|8101463
VYIK|20.54|20|0.54|0.0263|100980321
VYO|26.76|27.3|-0.54|-0.0202|49103035
VYR|28.38|29.98|-1.6|-0.0564|9226687310
VZN|20.79|21.57|-0.78|-0.0375|66070132
VZZQ|9.82|11.27|-1.45|-0.1477|457657
WBC|9.67|9.62|0.05|0.0052|962407
WBI|118.04|110.72|7.32|0.062|252725446
WBS|6.71|6.95|-0.24|-0.0358|216164529
WBZN|46.38|47|-0.62|-0.0134|5631521936
WCF|21.08|20.76|0.32|0.0152|85906700
WCRX|24.18|24.26|-0.08|-0.0033|5120999793
WCW|34.03|34.34|-0.31|-0.0091|311351395
WDV|39.52|38.94|0.58|0.0147|4666525
WEP|54.69|56.55|-1.86|-0.034|404461
WFD|8.62|9.02|-0.4|-0.0464|8566941
WFW|32.76|30.95|1.81|0.0553|113009140
WIA|24.67|22.95|1.72|0.0697|54342289
WIHI|16.77|19.37|-2.6|-0.155|2340374
WIJ|12.28|12.34|-0.06|-0.0049|1445990
WJB|5.32|5.31|0.01|0.0019|119432715
WKA|23.6|24.08|-0.48|-0.0203|435930978
WKAV|16.49|16.5|-0.01|-0.0006|77768355
WKB|2.35|2.26|0.09|0.0383|6523244
WKG|25.33|23.88|1.45|0.0572|30183684
WKS|19.82|19.33|0.49|0.0247|59721289
WLC|59.69|60.16|-0.47|-0.0079|1282043
WLX|0.5793|0.6354|-0.0561|-0.0968|67220080
WMA|23.04|21.43|1.61|0.0699|611747232
WMH|24.55|24.71|-0.16|-0.0065|4540194443
WMU|50.39|52.36|-1.97|-0.0391|6360333
WNT|20.45|17.43|3.02|0.1477|307448831
WOJ|40.8|40.34|0.46|0.0113|955914515
WOV|2.27|2.15|0.12|0.0529|528682744
WOWY|34.32|34.05|0.27|0.0079|4431478
WOX|27.34|27.2|0.14|0.0051|63840800
WQA|58.74|57.69|1.05|0.0179|698349612
WQDG|16.81|16.5|0.31|0.0184|37178706489
WQY|18.34|18.76|-0.42|-0.0229|169823652
WRB|12.07|11.72|0.35|0.029|594508670
WSJ|7.3|7.37|-0.07|-0.0096|7766474
WSLJ|23.78|23.77|0.01|0.0004|47735312
WSWY|3.8|4.06|-0.26|-0.0684|567458220
WTRO|20.65|21.64|-0.99|-0.0479|1170970538
WW|22.32|22.22|0.1|0.0045|3815805231
WWF|6.13|6.32|-0.19|-0.031|83479410
WWG|27.14|26.9|0.24|0.0088|313567834
WWJF|13.17|13.9|-0.73|-0.0554|361585192
WWSS|136.6|144.98|-8.38|-0.0613|70403311
WWT|80.35|79.87|0.48|0.006|69362455
WXE|82.31|84.31|-2|-0.0243|105679180
WYJ|10.68|9.24|1.44|0.1348|38190684
WYR|13.44|13.07|0.37|0.0275|31760671
WYT|17.46|17.4|0.06|0.0034|25038696
WYZ|12.41|11.91|0.5|0.0403|28135168
WZH|8.02|7.9|0.12|0.015|1487830277
WZPL|31.11|31.54|-0.43|-0.0138|424758605
XA|4.3|4.48|-0.18|-0.0419|46893012
XAE|4.81|4.76|0.05|0.0104|66110579
XAF|16.38|14.76|1.62|0.0989|9354893
XAVZ|96.47|102.99|-6.52|-0.0676|49931617
XBE|40.84|41.04|-0.2|-0.0049|19915318
XBQC|38.32|38.25|0.07|0.0018|24657418
XBU|21.75|20.88|0.87|0.04|468648294
XBVY|2.46|2.38|0.08|0.0325|109227786
XBY|12.46|12.35|0.11|0.0088|24003720
XCF|24.82|24.62|0.2|0.0081|20456855
XDX|80.33|81.09|-0.76|-0.0095|820045
XEL|76.06|78.71|-2.65|-0.0348|59204058
XEO|25.31|25.05|0.26|0.0103|53598344
XEU|25.43|24.9|0.53|0.0208|1409884
XEW|32.94|32.88|0.06|0.0018|5326259
XFC|20.63|20.09|0.54|0.0262|22084615
XFI|138.26|140.85|-2.59|-0.0187|95232057
XFPQ|94.05|92.34|1.71|0.0182|1521222292
XFR|19.92|20.08|-0.16|-0.008|1403453
XGD|5.3|5.23|0.07|0.0132|24295766
XGP|22.97|23|-0.03|-0.0013|323175035
XGPU|54.52|51.43|3.09|0.0567|279219285
XGX|97.28|92.41|4.87|0.0501|627242555
XIM|77.26|77.41|-0.15|-0.0019|19188219
XJ|15.62|12.06|3.56|0.2279|220639852
XKG|58.65|63.93|-5.28|-0.09|107826947
XKHH|25.93|24.97|0.96|0.037|71870960
XKS|71.88|78.31|-6.43|-0.0895|1544997494
XKTL|17.5|17.46|0.04|0.0023|933781481
XLH|120.8|119.1|1.7|0.0141|4037741
XLOV|102.48|99.66|2.82|0.0275|946983438
XMT|65.64|69.17|-3.53|-0.0538|6164830
XN|25.48|26.02|-0.54|-0.0212|2328632
XNU|7.8|8.03|-0.23|-0.0295|4444847
XOJ|8.2|8.54|-0.34|-0.0415|39426859
XOL|16.97|16.04|0.93|0.0548|14337909
XOO|19.1|17.65|1.45|0.0759|226640152
XOU|155.8|144.18|11.62|0.0746|54154704
XPF|18.72|20.17|-1.45|-0.0775|2092352578
XPJ|14.97|15.35|-0.38|-0.0254|372508178
XPW|56.11|53.91|2.2|0.0392|67937761
XQG|60.26|60.32|-0.06|-0.001|2109658
XQI|17.3|17.53|-0.23|-0.0133|4840853037
XQJ|18.67|18.58|0.09|0.0048|85805288
XRA|8.05|8.38|-0.33|-0.041|160395197
XRM|36.92|33.66|3.26|0.0883|597122611
XRZ|77.59|82.65|-5.06|-0.0652|4817235
XSQ|12.51|13|-0.49|-0.0392|297907848
XTD|8.77|8.97|-0.2|-0.0228|1180012136
XTI|70.56|74.71|-4.15|-0.0588|526150072
XVY|14.01|13.08|0.93|0.0664|192170612
XWH|175.22|168.52|6.7|0.0382|42703731
XWMU|14.45|13.97|0.48|0.0332|10885802377
XWN|38.37|40.43|-2.06|-0.0537|98023438
XXE|29.07|28.35|0.72|0.0248|50299253
XXQS|98.39|100.18|-1.79|-0.0182|5371136
XXT|7.06|7.23|-0.17|-0.0241|67415571
XXWB|29.76|30.48|-0.72|-0.0242|18746903
XYJ|7.9|7.77|0.13|0.0165|2444933
XZO|97.4|103.07|-5.67|-0.0582|2346270
XZPX|20.27|19.91|0.36|0.0178|1990115895
XZR|30.62|31.83|-1.21|-0.0395|30988626
YASW|82.11|83.08|-0.97|-0.0118|2125880921
YBD|2.86|2.75|0.11|0.0385|55206542
YBM|10.23|10.69|-0.46|-0.045|4852545
YCE|22.32|27.5|-5.18|-0.2321|1012933
YCQ|109.41|110.31|-0.9|-0.0082|199555451
YDA|34.8|35.88|-1.08|-0.031|12831824
YEI|14.23|13.59|0.64|0.045|1019063
YEQ|5.66|5.47|0.19|0.0336|279263682
YFRG|5.6|5.53|0.07|0.0125|7884948
YFTM|27.52|28.74|-1.22|-0.0443|79008832
YFW|7.91|7.8|0.11|0.0139|1046843878
YGB|44.82|46.83|-2.01|-0.0448|442115744
YGH|10.13|10.02|0.11|0.0109|11990049
YH|20.02|18.15|1.87|0.0934|5893730525
YHA|41.63|42.01|-0.38|-0.0091|48745322
YHO|11.86|13.2|-1.34|-0.113|59605
YJ|39.47|39.43|0.04|0.001|23878699
YK|54.23|54.95|-0.72|-0.0133|34288082
YKC|14.3|17.61|-3.31|-0.2315|1594920693
YKCX|28.07|27.36|0.71|0.0253|269462424
YKQ|6.52|7.99|-1.47|-0.2255|1055014981
YKV|72.48|68.97|3.51|0.0484|130960631
YKX|49.11|49.93|-0.82|-0.0167|154525276711
YL|42.34|41.83|0.51|0.012|309193427
YLC|45.08|45.9|-0.82|-0.0182|4514978064
YLP|33.48|33.88|-0.4|-0.0119|9939948
YLV|110.63|112.21|-1.58|-0.0143|140247206
YLZ|11.32|12.13|-0.81|-0.0716|53698292
YMM|19.25|19.48|-0.23|-0.0119|228545694
YMTL|38.35|40.74|-2.39|-0.0623|11484215
YMW|19.79|18.68|1.11|0.0561|48445006
YOKN|25.8|25.69|0.11|0.0043|2197685523
YPD|3.78|3.78|0|0|152008655
YPF|4.32|4.32|0|0|4100484
YPYK|74.58|75.85|-1.27|-0.017|472916987
YQC|51.68|55.43|-3.75|-0.0726|76293561
YQW|40.82|43.02|-2.2|-0.0539|674976
YRG|38.3|39.38|-1.08|-0.0282|12883581234
YRH|12.5|12.44|0.06|0.0048|283361511
YRN|7.24|7.2|0.04|0.0055|944596493
YSA|6.93|6.67|0.26|0.0375|18427714
YSD|60.91|59.83|1.08|0.0177|1335111
YST|26.82|24.66|2.16|0.0805|148150521
YSTP|24.63|26.85|-2.22|-0.0901|2379540
YSU|50.97|49.88|1.09|0.0214|22968298
YTT|36.02|39.61|-3.59|-0.0997|88977665
YUVY|11.96|11.92|0.04|0.0033|152062969
YVC|9.92|9.56|0.36|0.0363|281234681
YVIN|11.52|12.12|-0.6|-0.0521|3060436
YVQZ|271.22|283.99|-12.77|-0.0471|7780508
YWD|18.81|18.5|0.31|0.0165|1635245
YWM|7.03|7.67|-0.64|-0.091|51688997865
YWV|9.69|9.76|-0.07|-0.0072|63202533
YXD|51.27|49.68|1.59|0.031|751513929
YXG|66.91|59.05|7.86|0.1175|167812023
YYAF|20.13|20.03|0.1|0.005|651649747
YYD|31.69|28.32|3.37|0.1063|488846940
YZ|24.97|26.91|-1.94|-0.0777|7684673096
YZJ|16.57|16.36|0.21|0.0127|4625071480
YZT|22.47|22.79|-0.32|-0.0142|22308633
ZAQ|14.1|13.91|0.19|0.0135|524541
ZBR|59.59|59.69|-0.1|-0.0017|33270235
ZBV|16.99|17.96|-0.97|-0.0571|1435895496
ZCE|39.88|43.21|-3.33|-0.0835|12173857
ZCJ|6.28|6.77|-0.49|-0.078|230064341
ZCQ|12.26|12.4|-0.14|-0.0114|11249067
ZCW|19.07|20.65|-1.58|-0.0829|18806695
ZDL|41.78|41.57|0.21|0.005|470337071
ZDPW|30.28|28.02|2.26|0.0746|30843903
ZEU|9.68|9.84|-0.16|-0.0165|99607313
ZF|13.24|13.19|0.05|0.0038|167326870
ZFX|20.9|21.32|-0.42|-0.0201|12800965
ZGAU|84.52|86.7|-2.18|-0.0258|62074609
ZGE|19.29|17.77|1.52|0.0788|1252304119
ZGM|10.92|9.6|1.32|0.1209|12521378
ZHG|37.93|41.64|-3.71|-0.0978|7526055
ZHW|24.12|24.27|-0.15|-0.0062|15625342
ZHYQ|21.88|21.56|0.32|0.0146|17310343
ZI|53.11|54.56|-1.45|-0.0273|123081031
ZIK|3.59|3.51|0.08|0.0223|104583878
ZJDD|9.46|9.5|-0.04|-0.0042|5536978
ZKY|14.95|14.11|0.84|0.0562|24334522
ZLP|81.67|85.28|-3.61|-0.0442|11268422777
ZLX|5.54|5.51|0.03|0.0054|20761823
ZM|124.06|113.96|10.1|0.0814|22200115
ZMFS|72.46|83.91|-11.45|-0.158|6827855
ZMG|50.47|47.14|3.33|0.066|607949607
ZMR|23.51|23.66|-0.15|-0.0064|1780689
ZNK|40.12|39.8|0.32|0.008|11800408021
ZNL|53.23|59.41|-6.18|-0.1161|85774662
ZNR|6.4|6.15|0.25|0.0391|176840800
ZOG|28.28|30.01|-1.73|-0.0612|27538512431
ZPHK|21.96|20.55|1.41|0.0642|4743683
ZPJ|63.58|63.82|-0.24|-0.0038|144677686
ZPM|10.54|9.59|0.95|0.0901|222360821
ZPZ|7.88|7.64|0.24|0.0305|16611373
ZQN|34.88|33.01|1.87|0.0536|35115856
ZQV|7.79|7.43|0.36|0.0462|23961051
ZRL|9.01|9.61|-0.6|-0.0666|2332537
ZRXB|9.06|8.82|0.24|0.0265|358274656576
ZSA|13.41|13.77|-0.36|-0.0268|12542550463
ZTV|161.33|153.12|8.21|0.0509|3434043335
ZUB|49.45|46.42|3.03|0.0613|3256405
ZUN|14|14.09|-0.09|-0.0064|101368663
ZVAX|7.07|7.15|-0.08|-0.0113|87095346
ZVG|9.39|9.45|-0.06|-0.0064|777797132
ZVNV|46.72|45.66|1.06|0.0227|11668345
ZWE|13.09|12.32|0.77|0.0588|32189602
ZWG|189.95|193.78|-3.83|-0.0202|20004850
ZX|50.53|50.12|0.41|0.0081|7282800019
ZXCE|193.07|190.91|2.16|0.0112|243927875
ZXD|20.87|21.06|-0.19|-0.0091|993266452
ZXG|5.47|5.54|-0.07|-0.0128|298391553
ZY|246.78|245.75|1.03|0.0042|169100752
ZYO|11.15|11.66|-0.51|-0.0457|25535673
ZYS|40.17|40.11|0.06|0.0015|21831747
ZZV|4.71|4.62|0.09|0.0191|62663121
